date,title,address,url
"May 15, 2026",Anticipated Donut Shop Uniontown Baking Company Coming to Astoria,"264 W Marine Dr, Astoria, OR 97103",https://whatnow.com/portland/restaurants/anticipated-donut-shop-uniontown-baking-company-coming-to-astoria/
"May 15, 2026",European Wine Bar Opening on St. Pete Beach,"344 Corey Ave, St Pete Beach, FL 33706",https://whatnow.com/tampa/restaurants/european-wine-bar-opening-on-st-pete-beach/
"May 15, 2026","Gaithersburg, Get Ready for Authentic Lebanese Cuisine","212 Boardwalk Pl, Gaithersburg, MD 20878",https://whatnow.com/washington-dc/restaurants/gaithersburg-get-ready-for-authentic-lebanese-cuisine/
"May 15, 2026",ShoYu Restaurant & Bar Bringing Pan-Asian Flavors to Peabody Square,"12 Peabody Square, Peabody, MA 01960",https://whatnow.com/boston/restaurants/shoyu-restaurant-bar-bringing-pan-asian-flavors-to-peabody-square/
"May 15, 2026",The Southern Chef Serving up a Fresh Jonesboro Location,"1324 Red Wolf Blvd, Jonesboro, AR 72401",https://whatnow.com/memphis/restaurants/the-southern-chef-serving-up-a-fresh-jonesboro-location/
"May 15, 2026",Hospitality Hit-Makers Set Date for Next Openings,"6695 Poplar Ave, Germantown, TN 38138",https://whatnow.com/memphis/restaurants/hospitality-hit-makers-set-date-for-next-openings/
"May 15, 2026",Pure Vida Miami Sets Date for Virginia Debut,"8296 Glass Alley, Fairfax, VA 22031",https://whatnow.com/washington-dc/restaurants/pure-vida-miami-sets-date-for-virginia-debut/
"May 15, 2026",Bonita Taqueria y Rotisserie Set to Open New Location in Noe Valley,"4063 24th St, San Francisco, CA 94114",https://whatnow.com/san-francisco/restaurants/bonita-taqueria-y-rotisserie-set-to-open-new-location-in-noe-valley/
"May 15, 2026",Benihana Will Open This Summer At The Shoppes At Chino Hills | What Now Los Angeles,"13925 City Center Dr, Chino Hills, CA 91709",https://whatnow.com/los-angeles/restaurants/benihana-will-open-this-summer-at-the-shoppes-at-chino-hills/
"May 15, 2026",Nosh New York Bagels to Debut Second Location in Hilton Head,"1000 William Hilton Pkwy, Hilton Head Island, SC 29928",https://whatnow.com/charleston/restaurants/nosh-new-york-bagels-to-debut-second-location-same-vibe-same-great-bagels/
"May 15, 2026","Scholars Bids Farewell After 15 Years, Worcester-Based Off The Rails to Take Over Downtown Boston Space","25 School St, Boston, MA 02108",https://whatnow.com/boston/restaurants/scholars-bids-farewell-after-15-years-worcester-based-off-the-rails-to-take-over-downtown-boston-space/
"May 15, 2026",Highly Rated Coffee Shop ‘Push Pull’ Opening New Multnomah Spot,"7737 SW Capitol Hwy, Portland, OR 97219",https://whatnow.com/portland/restaurants/highly-rated-coffee-shop-push-pull-opening-new-multnomah-spot/
"May 15, 2026",New Restaurant Slated To Bring Asian Cuisine To Buckhead | What Now Atlanta,"3102 Piedmont Rd NE, Atlanta, GA 30305",https://whatnow.com/atlanta/restaurants/new-restaurant-slated-to-bring-asian-cuisine-to-buckhead/
"May 15, 2026",Sip Fresh Expands Arizona Footprint With Two New Locations,,https://whatnow.com/phoenix/restaurants/sip-fresh-expands-arizona-footprint-with-two-new-locations/
"May 15, 2026",Cledis Burgers & Beer Expands With Fourth Tennessee Location,"1211 Greenland Dr, Murfreesboro, TN 37130, USA",https://whatnow.com/nashville/restaurants/cledis-burgers-beer-expands-with-fourth-tennessee-location/
"May 15, 2026",A Long-Standing New Jersey Farm-to-Table Restaurant Is Saying Goodbye,"36 Prospect St, Ridgewood, NJ 07450, United States",https://whatnow.com/new-york/restaurants/a-long-standing-new-jersey-farm-to-table-restaurant-is-saying-goodbye/
"May 15, 2026",On The Grind Plans New Drive-Thru Coffee Location in La Vernia,"13378 U.S. Hwy 87 W, La Vernia, TX 78121, USA",https://whatnow.com/san-antonio/restaurants/on-the-grind-plans-new-drive-thru-coffee-location-in-la-vernia/
"May 15, 2026",Fogo de Chão Expanding Into West Covina This Year | What Now Los Angeles,"2753 E Eastland Center Dr, West Covina, CA 91791",https://whatnow.com/los-angeles/restaurants/fogo-de-chao-expanding-into-west-covina-this-year/
"May 15, 2026",A Healthy Food Chain Is Expanding Its Bay Area Footprint With a New Opening,"1200 El Paseo de Saratoga suite 30, San Jose, CA 95129, United States",https://whatnow.com/san-francisco/restaurants/a-healthy-food-chain-is-expanding-its-bay-area-footprint-with-a-new-opening/
"May 15, 2026",Pita & Pie Files Permit For New Restaurant | What Now Los Angeles,"1900 Highland Ave #6b, Los Angeles, CA 90068",https://whatnow.com/los-angeles/restaurants/pita-pie-files-permit-for-new-restaurant/
"May 15, 2026",Espadas de Brazil Opening Brazilian Steakhouse In Bastrop | What Now Austin,"1507 Chestnut St, Bastrop, TX 78602",https://whatnow.com/austin/restaurants/espadas-de-brazil-opening-brazilian-steakhouse-in-bastrop/
"May 15, 2026",Seaviche Tacos and Bowls Acquires Third Location in Roseville,"32500 Gratiot Ave, Roseville, MI 48066",https://whatnow.com/detroit/restaurants/seaviche-tacos-and-bowls-acquires-third-location-in-roseville/
"May 15, 2026","Upscale Neighborhood Bistro Shutting Down Bellaire Outpost, Spring Valley Remains Open","5427 Bissonnet St # 400, Houston, TX 77081, United States",https://whatnow.com/houston/restaurants/upscale-neighborhood-bistro-shutting-down-bellaire-outpost-spring-valley-remains-open/
"May 15, 2026",Jaggers Eyes Former Twin Peaks Space For Winston-Salem Debut,"1915 Hampton Inn Ct, Winston-Salem, NC 27103, USA",https://whatnow.com/charlotte/restaurants/jaggers-eyes-former-twin-peaks-space-for-winston-salem-debut/
"May 15, 2026",A Family-Owned African-Inspired Restaurant Brand Expands with a New Marietta Opening,"724 Cherokee St NE, Marietta, GA 30060, United States",https://whatnow.com/atlanta/restaurants/a-family-owned-african-inspired-restaurant-brand-expands-with-a-new-marietta-opening/
"May 15, 2026",Katy Sandwich Shop Known for East Coast-Style Subs Shuts Down,"27252 Katy Fwy suite 400, Katy, TX 77494",https://whatnow.com/houston/restaurants/katy-sandwich-shop-known-for-east-coast-style-subs-shuts-down/
"May 15, 2026",Women-Owned Esther Rum Expands Across Columbus With Bold New Approach to Premium Rum,,https://whatnow.com/columbus/restaurants/women-owned-esther-rum-expands-across-columbus-with-bold-new-approach-to-premium-rum/
"May 15, 2026",A 1920s-Era Restaurant Chain Is Expanding with a New Phoenix-Area Location,"2700 E Germann Rd, Chandler, AZ 85286, United States",https://whatnow.com/phoenix/restaurants/a-1920s-era-restaurant-chain-is-expanding-with-a-new-phoenix-area-location/
"May 15, 2026",Asian Box Coming to Corte Madera This Fall,"100 Corte Madera Town Center, Corte Madera, CA 94925",https://whatnow.com/uncategorized/restaurants/asian-box-coming-to-corte-madera-this-fall/
"May 15, 2026",A 22-Year-Old Italian Restaurant in San Francisco Is Nearing Its Final Service,"2300 Chestnut St, San Francisco, CA 94123",https://whatnow.com/san-francisco/restaurants/a-22-year-old-italian-restaurant-in-san-francisco-is-nearing-its-final-service/
"May 15, 2026",Michelin-Pedigreed Omakase Spot Coming to Chelsea,"211 7th Ave, New York, NY 10011",https://whatnow.com/new-york/restaurants/michelin-pedigreed-omakase-spot-coming-to-chelsea/
"May 15, 2026",Prolific Gastropub Team Planning Another Concept in Chelsea,"201 8th Ave, New York, NY 10011",https://whatnow.com/new-york/restaurants/prolific-gastropub-team-planning-another-concept-in-chelsea/
"May 15, 2026",Mack Allen’s to Debut in Early Summer as a New River Oaks-Area Luxury Dining Destination | What Now Houston,"4400 Post Oak Park Dr, Houston, TX 77027",https://whatnow.com/houston/restaurants/mack-allens-to-debut-in-early-summer-as-a-new-river-oaks-area-luxury-dining-destination/
"May 15, 2026",Lou Malnati’s Completes South Loop Restaurant Expansion | What Now Chicago,"805 S State St, Chicago, IL 60605",https://whatnow.com/chicago/restaurants/lou-malnatis-completes-south-loop-restaurant-expansion/
"May 15, 2026",A High-Energy Fusion Restaurant Is Taking Over Space Inside Campus 244,"110 Campus Wy, Dunwoody, GA 30346, United States",https://whatnow.com/atlanta/restaurants/a-high-energy-fusion-restaurant-is-taking-over-space-inside-campus-244/
"May 15, 2026",Churp To Bring Healthy Bowl Concept To Raleigh,"3231 Edwards Mill Rd, Raleigh, NC 27612, USA",https://whatnow.com/charlotte/restaurants/churp-to-bring-healthy-bowl-concept-to-raleigh/
"May 14, 2026",Chicago Chef Perfects the Gourmet Baked Potato,,https://whatnow.com/chicago/restaurants/chicago-chef-perfects-the-gourmet-baked-potato/
